user_id,rank,recommended_skill,mastery_prob,explanation
84072,1,Addition and Subtraction Integers,0.0201551356568622,Student shows low estimated mastery (2%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84072,2,Multiplication Fractions,0.2478774930155362,Student shows low estimated mastery (25%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84072,3,Subtraction Whole Numbers,0.2532717084971244,Student shows low estimated mastery (25%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84072,4,Multiplication and Division Integers,0.3218364878347856,Student shows low estimated mastery (32%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84072,5,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84075,1,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84075,2,Equation Solving Two or Fewer Steps,0.7218788372311208,Student shows low estimated mastery (72%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84075,3,Absolute Value,0.7622043028803718,Student shows low estimated mastery (76%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84076,1,Ordering Positive Decimals,0.0907662821739981,Student shows low estimated mastery (9%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84076,2,Proportion,0.5376568416740464,Student shows low estimated mastery (54%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84078,1,Ordering Positive Decimals,0.1128065613570264,Student shows low estimated mastery (11%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84078,2,Addition and Subtraction Integers,0.3843518161731529,Student shows low estimated mastery (38%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84078,3,Proportion,0.568584253015564,Student shows low estimated mastery (57%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84078,4,Equation Solving Two or Fewer Steps,0.7505264403654024,Student shows low estimated mastery (75%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84080,1,Divisibility Rules,0.2445229451871273,Student shows low estimated mastery (24%) on 'Divisibility Rules'. Recommend revisiting this skill before progressing. (Teacher review required.)
84082,1,Conversion of Fraction Decimals Percents,0.105009364343699,Student shows low estimated mastery (11%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84082,2,Proportion,0.3859087404614947,Student shows low estimated mastery (39%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84082,3,Ordering Positive Decimals,0.6569745158701394,Student shows low estimated mastery (66%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84084,1,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84099,1,Equation Solving More Than Two Steps,0.7262991689539846,Student shows low estimated mastery (73%) on 'Equation Solving More Than Two Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84102,1,Equation Solving More Than Two Steps,0.732789018986444,Student shows low estimated mastery (73%) on 'Equation Solving More Than Two Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84103,1,Equation Solving More Than Two Steps,0.6498749821029429,Student shows low estimated mastery (65%) on 'Equation Solving More Than Two Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84104,1,Equation Solving More Than Two Steps,0.4879925110174004,Student shows low estimated mastery (49%) on 'Equation Solving More Than Two Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84105,1,Equation Solving Two or Fewer Steps,0.6342637825508136,Student shows low estimated mastery (63%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84105,2,Equation Solving More Than Two Steps,0.7596688271804622,Student shows low estimated mastery (76%) on 'Equation Solving More Than Two Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84107,1,Equation Solving More Than Two Steps,0.7596688271804622,Student shows low estimated mastery (76%) on 'Equation Solving More Than Two Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84110,1,Addition and Subtraction Integers,0.770772112251307,Student shows low estimated mastery (77%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84112,1,Equation Solving Two or Fewer Steps,0.4826207480590813,Student shows low estimated mastery (48%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84112,2,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84113,1,Addition and Subtraction Integers,0.1421610202625221,Student shows low estimated mastery (14%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84113,2,Multiplication and Division Integers,0.5047431947230283,Student shows low estimated mastery (50%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84115,1,Addition and Subtraction Integers,0.0570714979031672,Student shows low estimated mastery (6%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84115,2,Equation Solving Two or Fewer Steps,0.1934958590891573,Student shows low estimated mastery (19%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84115,3,Multiplication and Division Integers,0.2694916517631071,Student shows low estimated mastery (27%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84116,1,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84117,1,Equation Solving Two or Fewer Steps,0.2636961909384315,Student shows low estimated mastery (26%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84117,2,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84118,1,Equation Solving Two or Fewer Steps,0.0565454116703047,Student shows low estimated mastery (6%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84118,2,Multiplication and Division Integers,0.5774609154266779,Student shows low estimated mastery (58%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84118,3,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84119,1,Subtraction Whole Numbers,0.4701145455464233,Student shows low estimated mastery (47%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84119,2,Addition and Subtraction Integers,0.5173278567297594,Student shows low estimated mastery (52%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84119,3,Equation Solving Two or Fewer Steps,0.6008386209561017,Student shows low estimated mastery (60%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84119,4,Addition Whole Numbers,0.7744944168772283,Student shows low estimated mastery (77%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84120,1,Multiplication and Division Integers,0.102649257956205,Student shows low estimated mastery (10%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84120,2,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84122,1,Addition and Subtraction Integers,0.0604329659967862,Student shows low estimated mastery (6%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84122,2,Mean,0.2192758254803155,Student shows low estimated mastery (22%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
84122,3,Divisibility Rules,0.2722122572234816,Student shows low estimated mastery (27%) on 'Divisibility Rules'. Recommend revisiting this skill before progressing. (Teacher review required.)
84122,4,Rotations,0.3120650780338843,Student shows low estimated mastery (31%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84122,5,Median,0.4276545722354056,Student shows low estimated mastery (43%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
84123,1,Circumference ,0.1171657116447904,Student shows low estimated mastery (12%) on 'Circumference '. Recommend revisiting this skill before progressing. (Teacher review required.)
84123,2,Conversion of Fraction Decimals Percents,0.1796925287072195,Student shows low estimated mastery (18%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84123,3,Mean,0.2159520287989516,Student shows low estimated mastery (22%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
84123,4,Pattern Finding ,0.3452567315601569,Student shows low estimated mastery (35%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84123,5,Square Root,0.389874654790096,Student shows low estimated mastery (39%) on 'Square Root'. Recommend revisiting this skill before progressing. (Teacher review required.)
84129,1,Subtraction Whole Numbers,0.4438368909273132,Student shows low estimated mastery (44%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84129,2,Absolute Value,0.5752940193736054,Student shows low estimated mastery (58%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84129,3,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84130,1,Absolute Value,0.6800552331247518,Student shows low estimated mastery (68%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84130,2,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84132,1,Ordering Positive Decimals,0.1018369258257783,Student shows low estimated mastery (10%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84132,2,Median,0.1234629471098503,Student shows low estimated mastery (12%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
84132,3,Equation Solving Two or Fewer Steps,0.1870606567304093,Student shows low estimated mastery (19%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84132,4,Addition and Subtraction Integers,0.1929131366256572,Student shows low estimated mastery (19%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84132,5,Rotations,0.2209841315525854,Student shows low estimated mastery (22%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84133,1,Pattern Finding ,0.0615123265221543,Student shows low estimated mastery (6%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84133,2,Angles on Parallel Lines Cut by a Transversal,0.1698732498238001,Student shows low estimated mastery (17%) on 'Angles on Parallel Lines Cut by a Transversal'. Recommend revisiting this skill before progressing. (Teacher review required.)
84133,3,Addition and Subtraction Integers,0.1947276640226627,Student shows low estimated mastery (19%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84133,4,Mean,0.2192758254803155,Student shows low estimated mastery (22%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
84133,5,Median,0.2852357877893265,Student shows low estimated mastery (29%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
84137,1,Translations,0.0299904356766449,Student shows low estimated mastery (3%) on 'Translations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84137,2,Reflection,0.0420627373737522,Student shows low estimated mastery (4%) on 'Reflection'. Recommend revisiting this skill before progressing. (Teacher review required.)
84137,3,Square Root,0.0583721799686541,Student shows low estimated mastery (6%) on 'Square Root'. Recommend revisiting this skill before progressing. (Teacher review required.)
84137,4,Pattern Finding ,0.0617409058883417,Student shows low estimated mastery (6%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84137,5,Conversion of Fraction Decimals Percents,0.0972792395773177,Student shows low estimated mastery (10%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84138,1,Probability of Two Distinct Events,0.1683174746903633,Student shows low estimated mastery (17%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
84138,2,Rotations,0.3725930370592276,Student shows low estimated mastery (37%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84138,3,Conversion of Fraction Decimals Percents,0.4587242687371758,Student shows low estimated mastery (46%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84138,4,Mode,0.5578796515779006,Student shows low estimated mastery (56%) on 'Mode'. Recommend revisiting this skill before progressing. (Teacher review required.)
84138,5,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84139,1,Pattern Finding ,0.1055829182838323,Student shows low estimated mastery (11%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84139,2,Subtraction Whole Numbers,0.2532717084971244,Student shows low estimated mastery (25%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84139,3,Surface Area Cylinder,0.3604963015815081,Student shows low estimated mastery (36%) on 'Surface Area Cylinder'. Recommend revisiting this skill before progressing. (Teacher review required.)
84139,4,Ordering Positive Decimals,0.3853462623742075,Student shows low estimated mastery (39%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84139,5,Absolute Value,0.4197931035287897,Student shows low estimated mastery (42%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84140,1,Complementary and Supplementary Angles,0.2424435361893492,Student shows low estimated mastery (24%) on 'Complementary and Supplementary Angles'. Recommend revisiting this skill before progressing. (Teacher review required.)
84140,2,Range,0.244563195884252,Student shows low estimated mastery (24%) on 'Range'. Recommend revisiting this skill before progressing. (Teacher review required.)
84140,3,Mean,0.2467226267750166,Student shows low estimated mastery (25%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
84140,4,Median,0.2941873622952949,Student shows low estimated mastery (29%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
84140,5,Rotations,0.3120650780338843,Student shows low estimated mastery (31%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84141,1,Ordering Positive Decimals,0.1725923197325889,Student shows low estimated mastery (17%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84141,2,Addition and Subtraction Integers,0.2087375797349966,Student shows low estimated mastery (21%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84141,3,Square Root,0.4375610394264853,Student shows low estimated mastery (44%) on 'Square Root'. Recommend revisiting this skill before progressing. (Teacher review required.)
84141,4,Subtraction Whole Numbers,0.4701145455464233,Student shows low estimated mastery (47%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84141,5,Absolute Value,0.4812452694209577,Student shows low estimated mastery (48%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84142,1,Reflection,0.0420627373737522,Student shows low estimated mastery (4%) on 'Reflection'. Recommend revisiting this skill before progressing. (Teacher review required.)
84142,2,Conversion of Fraction Decimals Percents,0.0760792031768754,Student shows low estimated mastery (8%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84142,3,Addition and Subtraction Integers,0.090603178869923,Student shows low estimated mastery (9%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84142,4,Volume Rectangular Prism,0.1458324370852639,Student shows low estimated mastery (15%) on 'Volume Rectangular Prism'. Recommend revisiting this skill before progressing. (Teacher review required.)
84142,5,Angles on Parallel Lines Cut by a Transversal,0.1750709448189694,Student shows low estimated mastery (18%) on 'Angles on Parallel Lines Cut by a Transversal'. Recommend revisiting this skill before progressing. (Teacher review required.)
84143,1,Translations,0.1450947723941953,Student shows low estimated mastery (15%) on 'Translations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84143,2,Angles on Parallel Lines Cut by a Transversal,0.1698732498238001,Student shows low estimated mastery (17%) on 'Angles on Parallel Lines Cut by a Transversal'. Recommend revisiting this skill before progressing. (Teacher review required.)
84143,3,Absolute Value,0.3673439234686521,Student shows low estimated mastery (37%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84143,4,Surface Area Rectangular Prism,0.3782110790389834,Student shows low estimated mastery (38%) on 'Surface Area Rectangular Prism'. Recommend revisiting this skill before progressing. (Teacher review required.)
84143,5,Probability of Two Distinct Events,0.3860634665115208,Student shows low estimated mastery (39%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
84145,1,Volume Rectangular Prism,5.23006151915168e-05,Student shows low estimated mastery (0%) on 'Volume Rectangular Prism'. Recommend revisiting this skill before progressing. (Teacher review required.)
84145,2,Conversion of Fraction Decimals Percents,0.0255904505927776,Student shows low estimated mastery (3%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84145,3,Equation Solving Two or Fewer Steps,0.0568183684221229,Student shows low estimated mastery (6%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84145,4,Pattern Finding ,0.0616678759302349,Student shows low estimated mastery (6%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84145,5,Probability of Two Distinct Events,0.0858955983725174,Student shows low estimated mastery (9%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
84146,1,Median,0.2878636684534227,Student shows low estimated mastery (29%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
84146,2,Mean,0.2906595904969279,Student shows low estimated mastery (29%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
84146,3,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84146,4,Ordering Positive Decimals,0.6682854512994618,Student shows low estimated mastery (67%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84146,5,Absolute Value,0.6800552331247518,Student shows low estimated mastery (68%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
84156,1,Equation Solving Two or Fewer Steps,0.465518718948212,Student shows low estimated mastery (47%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84164,1,Addition and Subtraction Integers,0.0138096549693264,Student shows low estimated mastery (1%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84164,2,Multiplication and Division Integers,0.0830990674050268,Student shows low estimated mastery (8%) on 'Multiplication and Division Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84164,3,Addition and Subtraction Fractions,0.1093514207972425,Student shows low estimated mastery (11%) on 'Addition and Subtraction Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84164,4,Divisibility Rules,0.2445229451871273,Student shows low estimated mastery (24%) on 'Divisibility Rules'. Recommend revisiting this skill before progressing. (Teacher review required.)
84165,1,Addition and Subtraction Integers,0.099164143085364,Student shows low estimated mastery (10%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84165,2,Divisibility Rules,0.2722122572234816,Student shows low estimated mastery (27%) on 'Divisibility Rules'. Recommend revisiting this skill before progressing. (Teacher review required.)
84169,1,Ordering Positive Decimals,0.0918283900260752,Student shows low estimated mastery (9%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84169,2,Proportion,0.2777076247273984,Student shows low estimated mastery (28%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84169,3,Addition and Subtraction Integers,0.5803528532640956,Student shows low estimated mastery (58%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84178,1,Equation Solving Two or Fewer Steps,0.1639211073276716,Student shows low estimated mastery (16%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84178,2,Square Root,0.2086232385310062,Student shows low estimated mastery (21%) on 'Square Root'. Recommend revisiting this skill before progressing. (Teacher review required.)
84178,3,Rotations,0.2209841315525854,Student shows low estimated mastery (22%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84178,4,Pattern Finding ,0.2456043322613356,Student shows low estimated mastery (25%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
84178,5,Addition Whole Numbers,0.3785718356686658,Student shows low estimated mastery (38%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84306,1,Equation Solving Two or Fewer Steps,0.4005532673987146,Student shows low estimated mastery (40%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84310,1,Equation Solving Two or Fewer Steps,0.6398283487153161,Student shows low estimated mastery (64%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84311,1,Circle Graph,0.085525867881067,Student shows low estimated mastery (9%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84311,2,Finding Percents,0.1107200828824763,Student shows low estimated mastery (11%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84311,3,Equivalent Fractions,0.1378475290737278,Student shows low estimated mastery (14%) on 'Equivalent Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84311,4,Percent Of,0.1437608161287158,Student shows low estimated mastery (14%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
84311,5,Probability of Two Distinct Events,0.3868499570626336,Student shows low estimated mastery (39%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
84314,1,Equation Solving Two or Fewer Steps,0.1363391446196357,Student shows low estimated mastery (14%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84316,1,Circle Graph,0.3588302258201782,Student shows low estimated mastery (36%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84316,2,Finding Percents,0.4046676707020954,Student shows low estimated mastery (40%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84316,3,Probability of Two Distinct Events,0.4606110391430797,Student shows low estimated mastery (46%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
84316,4,Equivalent Fractions,0.6305160497260395,Student shows low estimated mastery (63%) on 'Equivalent Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84316,5,Median,0.6714966738019981,Student shows low estimated mastery (67%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
84320,1,Circle Graph,0.087754417402063,Student shows low estimated mastery (9%) on 'Circle Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
84320,2,Finding Percents,0.1360074423990725,Student shows low estimated mastery (14%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84320,3,Probability of Two Distinct Events,0.186871163473688,Student shows low estimated mastery (19%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
84320,4,Equivalent Fractions,0.2585114429434695,Student shows low estimated mastery (26%) on 'Equivalent Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84321,1,Equation Solving Two or Fewer Steps,0.1817086112066047,Student shows low estimated mastery (18%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84322,1,Equation Solving Two or Fewer Steps,0.0602723916555706,Student shows low estimated mastery (6%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
84322,2,Percent Of,0.4511558773041981,Student shows low estimated mastery (45%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
84322,3,Venn Diagram,0.634084863359212,Student shows low estimated mastery (63%) on 'Venn Diagram'. Recommend revisiting this skill before progressing. (Teacher review required.)
84327,1,Counting Methods,0.0239736623235575,Student shows low estimated mastery (2%) on 'Counting Methods'. Recommend revisiting this skill before progressing. (Teacher review required.)
84327,2,Probability of Two Distinct Events,0.244171601622527,Student shows low estimated mastery (24%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
84327,3,Finding Percents,0.4046676707020954,Student shows low estimated mastery (40%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84327,4,Equivalent Fractions,0.4124382830443273,Student shows low estimated mastery (41%) on 'Equivalent Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
84327,5,Range,0.4687474389349583,Student shows low estimated mastery (47%) on 'Range'. Recommend revisiting this skill before progressing. (Teacher review required.)
84328,1,Addition and Subtraction Integers,0.0683961317167581,Student shows low estimated mastery (7%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
84331,1,Angles on Parallel Lines Cut by a Transversal,0.1698732498238001,Student shows low estimated mastery (17%) on 'Angles on Parallel Lines Cut by a Transversal'. Recommend revisiting this skill before progressing. (Teacher review required.)
84331,2,Proportion,0.1843591456518056,Student shows low estimated mastery (18%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84331,3,Calculations with Similar Figures,0.4144355196425593,Student shows low estimated mastery (41%) on 'Calculations with Similar Figures'. Recommend revisiting this skill before progressing. (Teacher review required.)
84333,1,Proportion,0.06112807100786,Student shows low estimated mastery (6%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
84333,2,Percent Of,0.1627994793941969,Student shows low estimated mastery (16%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
84333,3,Calculations with Similar Figures,0.4144355196425593,Student shows low estimated mastery (41%) on 'Calculations with Similar Figures'. Recommend revisiting this skill before progressing. (Teacher review required.)
84333,4,Unit Rate,0.5501622597212031,Student shows low estimated mastery (55%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84333,5,Conversion of Fraction Decimals Percents,0.6114202435261022,Student shows low estimated mastery (61%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84334,1,Unit Rate,0.2439381663235857,Student shows low estimated mastery (24%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
84334,2,Addition and Subtraction Positive Decimals,0.3650698228029216,Student shows low estimated mastery (37%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84334,3,Finding Percents,0.4046676707020954,Student shows low estimated mastery (40%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84335,1,Ordering Positive Decimals,0.1487856926399297,Student shows low estimated mastery (15%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
84335,2,Divisibility Rules,0.2722122572234816,Student shows low estimated mastery (27%) on 'Divisibility Rules'. Recommend revisiting this skill before progressing. (Teacher review required.)
84335,3,Rotations,0.3120650780338843,Student shows low estimated mastery (31%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
84335,4,Finding Percents,0.4046676707020954,Student shows low estimated mastery (40%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
84335,5,Percent Of,0.4511558773041981,Student shows low estimated mastery (45%) on 'Percent Of'. Recommend revisiting this skill before progressing. (Teacher review required.)
