user_id,skill_name,correct,opportunity,hint_count,attempt_count,order_id,original,ms_first_response
79721,Equation Solving Two or Fewer Steps,0,16,3,2,34907147,1,78752
79721,Equation Solving Two or Fewer Steps,0,17,3,2,34907318,1,74070
79721,Equation Solving Two or Fewer Steps,1,18,0,1,34907561,1,11810
79721,Equation Solving Two or Fewer Steps,0,19,3,2,34907619,1,44424
79721,Equation Solving Two or Fewer Steps,0,20,0,2,34907795,1,16513
79721,Scientific Notation,0,1,2,4,34907952,1,19859
79721,Scientific Notation,0,2,0,2,34908592,1,18173
79721,Scientific Notation,1,3,0,1,34908628,1,13029
79721,Scientific Notation,0,4,0,2,34908645,1,24553
79721,Scientific Notation,1,5,0,1,34908765,1,13752
79721,Scientific Notation,1,6,0,1,34908782,1,10529
79721,Scientific Notation,1,7,0,1,34908794,1,14459
79721,Ordering Positive Decimals,0,1,0,2,34908824,1,18701
79721,Ordering Positive Decimals,1,2,0,1,34908881,1,8332
79721,Ordering Positive Decimals,0,3,0,4,34908909,1,5064
79721,Ordering Positive Decimals,0,4,0,3,34909004,1,17633
79721,Ordering Positive Decimals,0,5,0,5,34909097,1,9469
79721,Ordering Positive Decimals,0,6,0,7,34909195,1,8701
79721,Ordering Positive Decimals,0,7,0,5,34909282,1,4403
79721,Proportion,0,2,0,4,34909530,1,42260
79721,Proportion,0,3,3,2,34909687,1,45622
79721,Proportion,1,4,0,1,34909825,1,39183
79721,Proportion,0,5,3,2,34909881,1,88214
79721,Proportion,1,6,0,1,34910065,1,38375
79721,Proportion,1,7,0,1,34910179,1,23384
79721,Proportion,1,8,0,1,34910228,1,17341
79721,Proportion,1,9,0,1,34910366,1,20896
79721,Proportion,0,10,0,2,34910464,1,10393
79721,Proportion,1,11,0,1,34910543,1,69084
79721,Proportion,0,12,4,1,34910813,1,150621
79721,Proportion,0,13,5,1,34911617,1,2458
79721,Proportion,1,14,0,1,34911713,1,6372
79721,Proportion,1,15,0,1,34911763,1,8828
79726,"Order of Operations +,-,/,* () positive reals",1,1,0,1,24260082,1,44864
79726,"Order of Operations +,-,/,* () positive reals",1,2,0,1,24260309,1,20571
79726,Least Common Multiple,0,1,2,4,24260431,1,47394
79726,Least Common Multiple,1,2,0,1,24261661,1,29575
79726,Least Common Multiple,1,3,0,1,24261831,1,12366
79726,Least Common Multiple,1,4,0,1,24261892,1,42375
79726,Ordering Fractions,1,1,0,1,24262175,1,95971
79726,Division Fractions,1,1,0,1,24806484,1,55465
79726,Division Fractions,1,2,0,1,24806831,1,232744
79726,Multiplication Fractions,1,1,0,1,24808382,1,40662
79726,Multiplication Fractions,0,2,3,4,24808716,1,268425
79726,Multiplication Fractions,1,3,0,1,24812933,1,30792
79726,Multiplication Fractions,0,4,0,2,24813169,1,93340
79726,Multiplication Fractions,0,5,0,2,24815670,1,48477
79726,Multiplication Fractions,1,6,0,1,24816296,1,46324
79726,Multiplication Fractions,1,7,0,1,25718530,1,9421
79726,Multiplication Fractions,1,8,0,1,25718581,1,155559
79726,Conversion of Fraction Decimals Percents,1,1,0,1,25719232,1,39942
79726,Conversion of Fraction Decimals Percents,1,2,0,1,25719341,1,11914
79726,Conversion of Fraction Decimals Percents,1,3,0,1,25719397,1,119733
79726,Conversion of Fraction Decimals Percents,0,4,2,1,25719801,1,419491
79726,Conversion of Fraction Decimals Percents,1,5,0,1,25721841,1,42110
79726,Conversion of Fraction Decimals Percents,1,6,0,1,25722123,1,111614
79726,Conversion of Fraction Decimals Percents,1,7,0,1,25722680,1,16625
79726,Least Common Multiple,1,5,0,1,25722821,1,56185
79726,Least Common Multiple,1,6,0,1,25723106,1,4820
79726,Addition and Subtraction Fractions,1,1,0,1,25723163,1,165849
79726,Addition and Subtraction Fractions,0,2,0,3,26111580,1,362871
79726,Addition and Subtraction Fractions,1,3,0,1,26114975,1,126365
79726,Addition and Subtraction Fractions,0,4,0,2,26115703,1,43852
79726,Addition and Subtraction Fractions,0,5,0,2,26116061,1,117561
79726,Addition and Subtraction Fractions,0,6,0,2,26116774,1,26927
79726,Addition and Subtraction Fractions,1,7,0,1,26116994,1,34807
79726,Addition and Subtraction Fractions,0,8,0,2,26117220,1,34023
79726,Addition and Subtraction Fractions,1,9,0,1,26117555,1,101328
79726,Addition and Subtraction Fractions,1,10,0,1,26118131,1,45468
79726,Percent Of,0,1,4,3,27406123,1,76277
79726,Percent Of,0,2,4,2,27409613,1,98002
79726,Percent Of,0,3,2,9,27411740,1,289364
79726,Percent Of,0,4,0,1,27414565,1,102153
79726,Conversion of Fraction Decimals Percents,0,8,0,2,28298691,1,92839
79726,Conversion of Fraction Decimals Percents,1,9,0,1,28299365,1,34350
79726,Conversion of Fraction Decimals Percents,1,10,0,1,28299486,1,6997
79726,Conversion of Fraction Decimals Percents,0,11,1,1,28299528,1,18307
79726,Conversion of Fraction Decimals Percents,1,12,0,1,28299662,1,4004
79726,Conversion of Fraction Decimals Percents,1,13,0,1,28299684,1,3951
79726,Conversion of Fraction Decimals Percents,0,14,0,2,28299712,1,4950
79726,Finding Percents,1,1,0,1,28300993,1,68689
79729,Order of Operations All,1,1,0,1,24259976,1,25295
79729,"Order of Operations +,-,/,* () positive reals",0,1,0,3,24260107,1,13124
79729,Order of Operations All,1,2,0,1,24260350,1,10709
79729,Order of Operations All,1,3,0,1,24260407,1,9494
79729,"Order of Operations +,-,/,* () positive reals",0,2,0,3,24260462,1,19332
79729,Order of Operations All,1,4,0,1,24260777,1,11797
79729,Order of Operations All,1,5,0,1,24260812,1,6542
79729,Least Common Multiple,0,1,1,5,24260853,1,27119
79729,Least Common Multiple,0,2,0,2,24262078,1,27705
79729,Least Common Multiple,1,3,0,1,24262352,1,17940
79729,Least Common Multiple,1,4,0,1,24262448,1,15756
79729,Least Common Multiple,1,5,0,1,24262521,1,34736
79729,Ordering Fractions,1,1,0,1,24262795,1,36161
79729,Division Fractions,1,1,0,1,24811365,1,30086
79729,Division Fractions,0,2,1,2,24811536,1,5070
79729,Division Fractions,0,3,1,4,24811888,1,64361
79729,Division Fractions,1,4,0,1,24813802,1,15124
79729,Division Fractions,0,5,0,3,24813974,1,14140
79729,Division Fractions,1,6,0,1,24814184,1,18339
79729,Division Fractions,1,7,0,1,24814365,1,65834
79729,Multiplication Fractions,1,1,0,1,24814928,1,56779
79729,Multiplication Fractions,1,2,0,1,24815478,1,28928
79729,"Order of Operations +,-,/,* () positive reals",1,3,0,1,24816375,1,108850
79729,Division Fractions,1,8,0,1,25716474,1,30313
79729,Conversion of Fraction Decimals Percents,1,1,0,1,25716549,1,86111
79729,Conversion of Fraction Decimals Percents,1,2,0,1,25716777,1,9811
79729,Conversion of Fraction Decimals Percents,0,3,3,3,25716820,1,72687
79729,Conversion of Fraction Decimals Percents,0,4,3,1,25717504,1,110202
79729,Conversion of Fraction Decimals Percents,0,5,3,1,25717899,1,14581
79729,Conversion of Fraction Decimals Percents,0,6,3,1,25717970,1,12996
79729,Conversion of Fraction Decimals Percents,0,7,3,1,25718054,1,6710
79729,Conversion of Fraction Decimals Percents,1,8,0,1,25718124,1,7027
79729,Conversion of Fraction Decimals Percents,0,9,3,2,25718188,1,49582
79729,Least Common Multiple,1,6,0,1,25718473,1,22518
79729,Least Common Multiple,0,7,0,2,25718515,1,9255
79729,Least Common Multiple,0,8,4,2,25718570,1,27715
79729,Least Common Multiple,1,9,0,1,25718828,1,12795
79729,Least Common Multiple,1,10,0,1,25718877,1,12583
79729,Least Common Multiple,1,11,0,1,25718938,1,12254
79729,Addition and Subtraction Fractions,0,1,1,4,25719037,1,102799
79729,Addition and Subtraction Fractions,1,2,0,1,25721159,1,140629
79729,Addition and Subtraction Fractions,1,3,0,1,25722275,1,157873
79729,Addition and Subtraction Fractions,1,4,0,1,25723020,1,141294
79729,Conversion of Fraction Decimals Percents,0,10,3,2,26111272,1,10399
79729,Conversion of Fraction Decimals Percents,0,11,3,1,26111382,1,2048
79729,Conversion of Fraction Decimals Percents,0,12,3,1,26111449,1,22471
79729,Conversion of Fraction Decimals Percents,1,13,0,1,26111541,1,4309
79729,Conversion of Fraction Decimals Percents,0,14,3,2,26111646,1,13811
79729,Conversion of Fraction Decimals Percents,0,15,0,2,26111694,1,16310
79729,Conversion of Fraction Decimals Percents,0,16,3,1,26111762,1,2177
79729,Conversion of Fraction Decimals Percents,0,17,3,1,26111818,1,17278
79729,Addition and Subtraction Fractions,1,5,0,1,26112199,1,42467
79729,Addition and Subtraction Fractions,0,6,1,2,26112545,1,70714
79729,Conversion of Fraction Decimals Percents,1,18,0,1,26580502,1,9046
79729,Conversion of Fraction Decimals Percents,0,19,3,2,26580568,1,2497
79729,Conversion of Fraction Decimals Percents,0,20,3,1,26580702,1,9024
79729,Conversion of Fraction Decimals Percents,0,21,3,2,26580931,1,4381
79729,Conversion of Fraction Decimals Percents,0,22,3,2,26580960,1,6700
79729,Conversion of Fraction Decimals Percents,1,23,0,1,26581016,1,92407
79729,Conversion of Fraction Decimals Percents,0,24,3,2,26581302,1,39806
79729,Conversion of Fraction Decimals Percents,1,25,0,1,26581502,1,66831
79729,Conversion of Fraction Decimals Percents,1,26,0,1,26585205,1,19228
79729,Conversion of Fraction Decimals Percents,1,27,0,1,26585305,1,9705
79729,Percent Of,0,1,4,8,27405950,1,103431
79729,Percent Of,0,2,4,2,27409606,1,113114
79729,Percent Of,0,3,4,1,27410463,1,186951
79729,Percent Of,0,4,4,2,27411541,1,96146
79729,Percent Of,0,5,4,2,27412102,1,89458
79729,Percent Of,1,6,0,1,27412749,1,112078
79729,Percent Of,1,7,0,1,27413333,1,61336
79729,Circle Graph,0,1,3,1,27413957,1,112059
79729,Percent Of,0,8,3,1,27413957,1,112059
79729,Circle Graph,0,2,3,1,27414585,1,55546
79729,Percent Of,0,9,3,1,27414585,1,55546
79729,Circle Graph,0,3,3,2,27414843,1,17488
79729,Percent Of,0,10,3,2,27414843,1,17488
79729,Conversion of Fraction Decimals Percents,1,28,0,1,28017548,1,64034
79729,Conversion of Fraction Decimals Percents,1,29,0,1,28017802,1,15851
79729,Finding Percents,0,1,3,2,28018052,1,73589
79735,Square Root,1,1,0,1,31640577,1,6006
79735,Square Root,1,2,0,1,31640593,1,2345
79735,Square Root,1,3,0,1,31640607,1,2260
79735,Divisibility Rules,1,1,0,1,31640630,1,4671
79735,Divisibility Rules,1,2,0,1,31640652,1,6644
79735,Divisibility Rules,1,3,0,1,31640687,1,3797
79735,Divisibility Rules,1,4,0,1,31640707,1,3784
79735,Divisibility Rules,1,5,0,1,31640722,1,3245
79735,"Order of Operations +,-,/,* () positive reals",1,1,0,1,31640758,1,52867
79735,Prime Number,1,1,0,1,31640841,1,29956
79735,Scientific Notation,1,1,0,1,31640874,1,9145
79735,Scientific Notation,1,2,0,1,31640883,1,6361
79735,Scientific Notation,1,3,0,1,31640900,1,11360
79735,Scientific Notation,1,4,0,1,31640924,1,6320
79735,Scientific Notation,1,5,0,1,31640946,1,6951
79735,Square Root,1,4,0,1,31640979,1,2221
79735,Estimation,1,1,0,1,31641019,1,4797
79735,Square Root,1,5,0,1,31641019,1,4797
79735,Estimation,1,2,0,1,31641027,1,3736
79735,Square Root,1,6,0,1,31641027,1,3736
79735,Estimation,1,3,0,1,31641047,1,2809
79735,Square Root,1,7,0,1,31641047,1,2809
79735,Estimation,1,4,0,1,31641069,1,5311
79735,Square Root,1,8,0,1,31641069,1,5311
79735,Estimation,1,5,0,1,31641091,1,5823
79735,Square Root,1,9,0,1,31641091,1,5823
79735,Square Root,1,10,0,1,31641121,1,11466
79735,Square Root,1,11,0,1,31641139,1,7807
79735,Square Root,1,12,0,1,31641167,1,4456
79735,Square Root,1,13,0,1,31641188,1,5507
79735,Square Root,1,14,0,1,31641200,1,7033
79735,Ordering Integers,1,1,0,1,31774952,1,7698
79735,Ordering Fractions,1,1,0,1,31774975,1,10639
79735,Ordering Fractions,1,2,0,1,31774988,1,5733
79735,Ordering Fractions,1,3,0,1,31775000,1,5708
79735,Ordering Fractions,1,4,0,1,31775011,1,8104
79735,Ordering Fractions,1,5,0,1,31775026,1,6157
79735,Ordering Fractions,1,6,0,1,31775037,1,4773
79735,Ordering Integers,1,2,0,1,31775054,1,20916
79735,Ordering Real Numbers,1,1,0,1,31775054,1,20916
79735,Square Root,1,15,0,1,31775054,1,20916
79735,Ordering Integers,1,3,0,1,31775077,1,11421
79735,Ordering Real Numbers,1,2,0,1,31775077,1,11421
79735,Square Root,1,16,0,1,31775077,1,11421
79735,Ordering Integers,1,4,0,1,31775092,1,15951
79735,Ordering Real Numbers,1,3,0,1,31775092,1,15951
79735,Square Root,1,17,0,1,31775092,1,15951
79735,Ordering Integers,1,5,0,1,31775119,1,22774
79735,Ordering Real Numbers,1,4,0,1,31775119,1,22774
79735,Square Root,1,18,0,1,31775119,1,22774
79735,Ordering Integers,1,6,0,1,31775143,1,20459
79735,Ordering Real Numbers,1,5,0,1,31775143,1,20459
79735,Square Root,1,19,0,1,31775143,1,20459
79735,Addition and Subtraction Fractions,1,1,0,1,31775170,1,17992
79735,Addition and Subtraction Integers,1,1,0,1,31775191,1,3674
79735,Unit Rate,0,1,0,1,31775203,1,19019
79735,Unit Rate,1,2,0,1,31775303,1,25392
79735,Unit Rate,1,3,0,1,31775318,1,35728
79735,Unit Rate,1,4,0,1,31775342,1,25879
79735,Unit Rate,1,5,0,1,31775395,1,13026
79735,Percent Of,1,1,0,1,31775423,1,16494
79735,Finding Percents,1,1,0,1,31775441,1,31756
79735,Finding Percents,1,2,0,1,31775510,1,10225
79735,Proportion,1,1,0,1,31775530,1,23676
79735,Proportion,1,2,0,1,31775545,1,13170
79735,Proportion,1,3,0,1,31775559,1,12832
79735,Proportion,1,4,0,1,31775573,1,13031
79735,Proportion,1,5,0,1,31775579,1,9502
79735,Proportion,1,6,0,1,31775595,1,6601
79735,Proportion,1,7,0,1,31775617,1,5168
79735,Effect of Changing Dimensions of a Shape Prportionally,0,1,0,2,32051474,1,64037
79735,Calculations with Similar Figures,0,1,0,2,32051474,1,64037
79735,Effect of Changing Dimensions of a Shape Prportionally,1,2,0,1,32051557,1,7441
79735,Calculations with Similar Figures,1,2,0,1,32051557,1,7441
79735,Effect of Changing Dimensions of a Shape Prportionally,1,3,0,1,32051572,1,7161
79735,Calculations with Similar Figures,1,3,0,1,32051572,1,7161
79735,Effect of Changing Dimensions of a Shape Prportionally,1,4,0,1,32051585,1,7208
79735,Calculations with Similar Figures,1,4,0,1,32051585,1,7208
79735,Unit Conversion Within a System,1,1,0,1,32051629,1,112336
79735,Addition and Subtraction Positive Decimals,1,1,0,1,32051629,1,112336
79735,Calculations with Similar Figures,1,5,0,1,32051855,1,15756
79735,Range,1,1,0,1,32614174,1,14586
79735,Range,1,2,0,1,32614222,1,8237
79735,Table,1,1,0,1,32614275,1,8065
79735,Mode,1,1,0,1,32614275,1,8065
79735,Table,1,2,0,1,32614301,1,4726
79735,Mode,1,2,0,1,32614301,1,4726
79735,Table,1,3,0,1,32614327,1,128247
79735,Addition Whole Numbers,1,1,0,1,32614327,1,128247
79735,Table,1,4,0,1,32614537,1,295194
79735,Median,1,1,0,1,32614537,1,295194
79735,Table,1,5,0,1,32614862,1,77750
79735,Median,1,2,0,1,32614862,1,77750
79735,Scatter Plot,1,1,0,1,32614906,1,41871
79735,Probability of a Single Event,1,1,0,1,32614952,1,16988
79735,Probability of a Single Event,1,2,0,1,32614975,1,12901
79735,Table,1,6,0,1,32615003,1,19188
79735,Fraction Of,1,1,0,1,32615003,1,19188
79735,Table,1,7,0,1,32615015,1,23868
79735,Probability of a Single Event,1,3,0,1,32615015,1,23868
79735,Venn Diagram,1,1,0,1,32615047,1,11934
79735,Venn Diagram,1,2,0,1,32615059,1,8096
79735,Venn Diagram,1,3,0,1,32615076,1,13712
79735,Percent Of,1,2,0,1,32615076,1,13712
79735,Venn Diagram,1,4,0,1,32615095,1,8751
79735,Percent Of,1,3,0,1,32615095,1,8751
79735,Box and Whisker,0,1,1,2,33527949,1,49349
79735,Median,0,3,1,2,33527949,1,49349
79735,Box and Whisker,0,2,0,2,33527960,1,8985
79735,Range,0,3,0,2,33527960,1,8985
79735,Box and Whisker,1,3,0,1,33527968,1,5185
79735,Range,1,4,0,1,33527968,1,5185
79735,Box and Whisker,1,4,0,1,33527975,1,6052
79735,Range,1,5,0,1,33527975,1,6052
79735,Box and Whisker,1,5,0,1,33527980,1,4097
79735,Median,1,4,0,1,33527980,1,4097
79735,Circle Graph,1,1,0,1,33527998,1,54241
79735,Equivalent Fractions,1,1,0,1,33527998,1,54241
79735,Finding Percents,1,3,0,1,33527998,1,54241
79735,Circle Graph,1,2,0,1,33528011,1,11961
79735,Equivalent Fractions,1,2,0,1,33528011,1,11961
79735,Proportion,1,8,0,1,33528011,1,11961
79735,Circle Graph,1,3,0,1,33528019,1,61425
79735,Equivalent Fractions,1,3,0,1,33528019,1,61425
79735,Circle Graph,1,4,0,1,33528032,1,41253
79735,Equivalent Fractions,1,4,0,1,33528032,1,41253
79735,Proportion,1,9,0,1,33528032,1,41253
79735,Circle Graph,1,5,0,1,33528042,1,65137
79735,Equivalent Fractions,1,5,0,1,33528042,1,65137
79735,Proportion,1,10,0,1,33528042,1,65137
79735,Counting Methods,1,1,0,1,33528053,1,17083
79735,Probability of Two Distinct Events,1,1,0,1,33528065,1,9554
79735,Probability of Two Distinct Events,1,2,0,1,33528072,1,5967
79735,Subtraction Whole Numbers,1,1,0,1,33528088,1,3847
79735,Absolute Value,1,1,0,1,33528088,1,3847
79735,Subtraction Whole Numbers,1,2,0,1,33528099,1,4342
79735,Absolute Value,1,2,0,1,33528099,1,4342
79735,Least Common Multiple,0,1,0,2,33528112,1,2443
79735,Least Common Multiple,1,2,0,1,33528126,1,7647
79735,Least Common Multiple,0,3,0,2,33528134,1,4698
79735,Least Common Multiple,1,4,0,1,33528149,1,3336
79735,Least Common Multiple,1,5,0,1,33528156,1,3041
79735,Least Common Multiple,1,6,0,1,33528162,1,3556
79735,Least Common Multiple,1,7,0,1,33528174,1,2363
79735,Least Common Multiple,1,8,0,1,33528180,1,2883
79735,Multiplication Fractions,1,1,0,1,33528194,1,41528
79736,Square Root,1,1,0,1,31651813,1,14422
79736,Square Root,1,2,0,1,31651829,1,3016
79736,Square Root,1,3,0,1,31651836,1,6532
79736,Divisibility Rules,1,1,0,1,31651849,1,46328
79736,Divisibility Rules,1,2,0,1,31651875,1,11125
79736,Divisibility Rules,1,3,0,1,31651893,1,8375
79736,Divisibility Rules,1,4,0,1,31651906,1,70609
79736,Divisibility Rules,1,5,0,1,31651931,1,14718
79736,"Order of Operations +,-,/,* () positive reals",1,1,0,1,31651947,1,38391
79736,Prime Number,1,1,0,1,31651971,1,33968
79736,Scientific Notation,1,1,0,1,31651999,1,12625
79736,Scientific Notation,1,2,0,1,31652008,1,9968
79736,Scientific Notation,1,3,0,1,31652020,1,16125
79736,Scientific Notation,1,4,0,1,31652027,1,9391
79736,Scientific Notation,1,5,0,1,31652042,1,7656
79736,Square Root,1,4,0,1,31652053,1,3953
79736,Estimation,1,1,0,1,31652066,1,24156
79736,Square Root,1,5,0,1,31652066,1,24156
79736,Estimation,0,2,0,1,31652082,1,15063
79736,Square Root,0,6,0,1,31652082,1,15063
79736,Estimation,1,3,0,1,31652202,1,6890
79736,Square Root,1,7,0,1,31652202,1,6890
79736,Estimation,1,4,0,1,31652210,1,9078
79736,Square Root,1,8,0,1,31652210,1,9078
79736,Estimation,1,5,0,1,31652221,1,8093
79736,Square Root,1,9,0,1,31652221,1,8093
79736,Estimation,1,6,0,1,31652231,1,5843
79736,Square Root,1,10,0,1,31652231,1,5843
79736,Estimation,1,7,0,1,31652251,1,6344
79736,Square Root,1,11,0,1,31652251,1,6344
79736,Square Root,1,12,0,1,31652275,1,54453
79736,Square Root,1,13,0,1,31652300,1,66625
79736,Square Root,1,14,0,1,31652334,1,5312
79736,Square Root,1,15,0,1,31652341,1,10718
79736,Square Root,1,16,0,1,31652355,1,32938
79736,Ordering Integers,1,1,0,1,31781254,1,7797
79736,Ordering Fractions,1,1,0,1,31781265,1,19344
79736,Ordering Fractions,1,2,0,1,31781275,1,13547
79736,Ordering Fractions,1,3,0,1,31781290,1,8766
79736,Ordering Fractions,1,4,0,1,31781297,1,17625
79736,Ordering Fractions,1,5,0,1,31781304,1,65047
79736,Ordering Fractions,1,6,0,1,31781318,1,13797
79736,Ordering Integers,1,2,0,1,31781331,1,95672
79736,Ordering Real Numbers,1,1,0,1,31781331,1,95672
79736,Square Root,1,17,0,1,31781331,1,95672
79736,Ordering Integers,1,3,0,1,31781383,1,107328
79736,Ordering Real Numbers,1,2,0,1,31781383,1,107328
79736,Square Root,1,18,0,1,31781383,1,107328
79736,Ordering Integers,1,4,0,1,31781438,1,144125
79736,Ordering Real Numbers,1,3,0,1,31781438,1,144125
79736,Square Root,1,19,0,1,31781438,1,144125
79736,Ordering Integers,0,5,0,2,31781509,1,63218
79736,Ordering Real Numbers,0,4,0,2,31781509,1,63218
79736,Square Root,0,20,0,2,31781509,1,63218
79736,Ordering Integers,1,6,0,1,31781590,1,105062
79736,Ordering Real Numbers,1,5,0,1,31781590,1,105062
79736,Square Root,1,21,0,1,31781590,1,105062
79736,Ordering Integers,1,7,0,1,31781658,1,69516
79736,Ordering Real Numbers,1,6,0,1,31781658,1,69516
79736,Square Root,1,22,0,1,31781658,1,69516
79736,Ordering Integers,1,8,0,1,31781723,1,67844
79736,Ordering Real Numbers,1,7,0,1,31781723,1,67844
79736,Square Root,1,23,0,1,31781723,1,67844
79736,Addition and Subtraction Fractions,1,1,0,1,31781780,1,15141
79736,Addition and Subtraction Integers,1,1,0,1,31783419,1,15672
79736,Unit Rate,1,1,0,1,31783432,1,43313
79736,Unit Rate,1,2,0,1,31783444,1,31000
79736,Percent Of,1,1,0,1,31783465,1,9813
79736,Percent Of,1,2,0,1,31783471,1,27313
79736,Finding Percents,1,1,0,1,31783488,1,53157
79736,Proportion,1,1,0,1,31783520,1,35203
79736,Proportion,1,2,0,1,31783527,1,30547
79736,Proportion,1,3,0,1,31783534,1,12766
79736,Proportion,1,4,0,1,31783541,1,22235
79736,Proportion,1,5,0,1,31783547,1,16421
79736,Proportion,1,6,0,1,31783558,1,12000
79736,Proportion,1,7,0,1,31783569,1,25640
79736,Ordering Integers,1,9,0,1,32068910,1,96844
79736,Ordering Real Numbers,1,8,0,1,32068910,1,96844
79736,Square Root,1,24,0,1,32068910,1,96844
79736,Ordering Integers,1,10,0,1,32069051,1,90031
79736,Ordering Real Numbers,1,9,0,1,32069051,1,90031
79736,Square Root,1,25,0,1,32069051,1,90031
79736,Effect of Changing Dimensions of a Shape Prportionally,1,1,0,1,32070399,1,70578
79736,Calculations with Similar Figures,1,1,0,1,32070399,1,70578
79736,Unit Conversion Within a System,0,1,0,1,32070502,1,419516
79736,Unit Conversion Within a System,1,2,0,1,32071064,1,22000
79736,Addition and Subtraction Positive Decimals,1,1,0,1,32071064,1,22000
79736,Unit Conversion Within a System,1,3,0,1,32071075,1,19032
79736,Unit Conversion Within a System,0,4,0,1,32071094,1,14265
79736,Unit Conversion Within a System,1,5,0,1,32071144,1,45828
79736,Addition and Subtraction Positive Decimals,1,2,0,1,32071144,1,45828
79736,Calculations with Similar Figures,1,2,0,1,32071208,1,49579
79736,Unit Conversion Within a System,1,6,0,1,32260048,1,98531
79736,Addition and Subtraction Positive Decimals,1,3,0,1,32260048,1,98531
79736,Median,1,1,0,1,32624422,1,22391
79736,Mean,0,1,0,2,32624438,1,100656
79736,Median,1,2,0,1,32624531,1,90437
79736,Median,1,3,0,1,32624597,1,122969
79736,Mean,1,2,0,1,32624661,1,12985
79736,Table,1,1,0,1,32624683,1,10859
79736,Mode,1,1,0,1,32624683,1,10859
79736,Table,1,2,0,1,32624697,1,5625
79736,Mode,1,2,0,1,32624697,1,5625
79736,Table,1,3,0,1,32624727,1,40906
79736,Addition Whole Numbers,1,1,0,1,32624727,1,40906
79736,Table,0,4,0,1,32625603,1,81140
79736,Median,0,4,0,1,32625603,1,81140
79736,Table,1,5,0,1,32625716,1,185266
79736,Median,1,5,0,1,32625716,1,185266
79736,Table,1,6,0,1,32625889,1,105141
79736,Median,1,6,0,1,32625889,1,105141
79736,Table,1,7,0,1,32625981,1,135296
79736,Median,1,7,0,1,32625981,1,135296
79736,Venn Diagram,0,1,0,1,32626091,1,56344
79736,Percent Of,0,3,0,1,32626091,1,56344
79736,Venn Diagram,1,2,0,1,32626165,1,17766
79736,Percent Of,1,4,0,1,32626165,1,17766
79736,Venn Diagram,1,3,0,1,32626185,1,21375
79736,Percent Of,1,5,0,1,32626185,1,21375
79736,Venn Diagram,1,4,0,1,32626191,1,16234
79736,Percent Of,1,6,0,1,32626191,1,16234
79736,Venn Diagram,0,5,0,1,32626203,1,124297
79736,Venn Diagram,1,6,0,1,32626336,1,16640
79736,Venn Diagram,1,7,0,1,32626358,1,77953
79736,Venn Diagram,1,8,0,1,32626387,1,9360
79736,Table,1,8,0,1,32626405,1,211562
79736,Probability of a Single Event,1,1,0,1,32626405,1,211562
79736,Table,1,9,0,1,32626480,1,22562
79736,Probability of a Single Event,1,2,0,1,32626480,1,22562
79736,Probability of a Single Event,0,3,0,1,32626515,1,33844
79736,Probability of a Single Event,1,4,0,1,32626565,1,10406
79736,Probability of a Single Event,1,5,0,1,32626571,1,9296
79736,Probability of a Single Event,1,6,0,1,32626578,1,38438
79736,Scatter Plot,0,1,0,2,32626601,1,53468
79736,Scatter Plot,1,2,0,1,32626616,1,18719
79736,Scatter Plot,1,3,0,1,32626625,1,9078
79736,Scatter Plot,1,4,0,1,32626636,1,5766
79736,Box and Whisker,1,1,0,1,33400070,1,25375
79736,Range,1,1,0,1,33400070,1,25375
79736,Box and Whisker,1,2,0,1,33400103,1,9563
79736,Range,1,2,0,1,33400103,1,9563
79736,Circle Graph,1,1,0,1,33400132,1,98828
79736,Equivalent Fractions,1,1,0,1,33400132,1,98828
79736,Finding Percents,1,2,0,1,33400132,1,98828
79736,Circle Graph,1,2,0,1,33400193,1,25704
79736,Equivalent Fractions,1,2,0,1,33400193,1,25704
79736,Circle Graph,1,3,0,1,33400222,1,119344
79736,Equivalent Fractions,1,3,0,1,33400222,1,119344
79736,Proportion,1,8,0,1,33400222,1,119344
79736,Circle Graph,1,4,0,1,33400419,1,156031
79736,Equivalent Fractions,1,4,0,1,33400419,1,156031
79736,Proportion,1,9,0,1,33400419,1,156031
79736,Circle Graph,0,5,0,2,33400546,1,79844
79736,Percent Of,0,7,0,2,33400546,1,79844
79736,Circle Graph,1,6,0,1,33400649,1,71375
79736,Percent Of,1,8,0,1,33400649,1,71375
79736,Circle Graph,1,7,0,1,33400733,1,21968
79736,Percent Of,1,9,0,1,33400733,1,21968
79736,Circle Graph,1,8,0,1,33400777,1,76015
79736,Equivalent Fractions,1,5,0,1,33400777,1,76015
79736,Proportion,1,10,0,1,33400777,1,76015
79736,Counting Methods,1,1,0,1,33400920,1,11094
79736,Probability of Two Distinct Events,1,1,0,1,33400968,1,95828
79736,Probability of Two Distinct Events,1,2,0,1,33401074,1,5672
79736,Subtraction Whole Numbers,1,1,0,1,33401101,1,20860
79736,Absolute Value,1,1,0,1,33401101,1,20860
79736,Subtraction Whole Numbers,1,2,0,1,33401130,1,21266
79736,Absolute Value,1,2,0,1,33401130,1,21266
79736,Least Common Multiple,1,1,0,1,33401198,1,72719
79736,Least Common Multiple,1,2,0,1,33401362,1,25907
79736,Least Common Multiple,1,3,0,1,33401453,1,4188
79736,Least Common Multiple,1,4,0,1,33401475,1,3969
79736,Multiplication Fractions,0,1,0,2,33401515,1,102922
79736,Multiplication Fractions,1,2,0,1,33401728,1,4797
